,cpu_utilization,memory_usage,disk_io,process_count,temperature,status,cpu_memory_ratio,cpu_per_process,cpu_mem_per_process,threads_per_process
0,40.58131129049944,43.62767366200286,36.76991723850855,646,82.78240343845506,0,0.9301734101882508,0.06281936635031854,0.0014398968975066282,4.999999922600621
1,95.31785910894205,39.962088660826296,10.041087784336868,626,59.42453985412402,0,2.385206540776083,0.15226494822091463,0.0038102340298302602,4.999999920127797
2,74.53942447208348,25.853852125257404,17.985345024124424,101,90.97336292539173,0,2.883105978942454,0.7380140306132987,0.02854560092560836,2.9999997029703263
3,61.872555998718475,64.65400030913392,33.500751206033094,52,37.34428025818598,0,0.9569794000849086,1.189856617310621,0.018403446462508535,2.9999994230770337
4,19.82177084203147,52.8961744457766,24.622377881699517,126,40.203941987512586,0,0.37472969080313506,0.15731562911805697,0.0029740449290689345,2.999999761904781
5,19.81947943193925,87.91308930916033,37.1899808931098,696,30.118589583946555,0,0.22544398488603973,0.028476263142495142,0.0003239137667340547,3.9999999425287367
6,10.517943155978948,12.889862243385242,48.09918715992013,887,44.11252313312767,0,0.8159850584536625,0.011857883920405985,0.0009199380487646923,2.999999966178129
7,87.28673384861884,67.94811347996136,6.710787698044677,631,72.72193621235908,0,1.2846084538943983,0.13833079630001724,0.0020358295301681506,4.999999920760699
8,62.10592611560484,78.66539906604051,35.768818103504984,723,77.01647875926992,0,0.789494732856041,0.08590031155823198,0.0010919705697598,4.999999930843708
9,72.26689489062431,78.35379122694764,12.286863625973613,657,57.946067324821655,0,0.9223151111878679,0.10999527213192024,0.0014038281539567525,4.9999999238965005
10,6.955526958101233,89.74665703859726,21.309359642970893,65,46.72828538670501,0,0.0775017857221358,0.1070080905849281,0.0011923349815197843,1.9999996923077394
11,97.14143595538944,75.61303685465447,2.6102735639618513,279,76.56143430150235,0,1.2847179157072912,0.34817717732479453,0.004604723547168659,4.999999820788537
12,84.08205087604007,93.50290554829267,7.659461732342248,953,41.21963343298384,0,0.8992452308357498,0.08822880377098849,0.0009435941462747203,2.999999968520462
13,25.172215514436235,39.93909398388023,16.669087163396085,966,79.8605836225718,0,0.630264903403841,0.026058193844569665,0.0006524481334154863,3.999999958592133
14,22.27337188467456,55.28884750763888,17.75730445911126,938,81.1283291971542,0,0.4028546236752532,0.023745598771021934,0.00042948253665290817,3.9999999573560774
15,22.42342843607621,11.26716969546016,45.079675606642695,316,58.669820768391354,0,1.9901545055779306,0.07096021432428504,0.006297957096830253,4.999999841772158
16,33.90301308115608,10.62618285729621,37.34883255405924,355,42.58448722832346,0,3.1905136238777585,0.09550144260884974,0.00898736206761729,4.999999859154934
17,54.851861005062595,31.61139584063679,48.63696544116501,904,70.94180325127762,0,1.7351920785044606,0.0606768367237768,0.0019194602425994006,1.9999999778761064
18,46.034776771001,19.07264774251767,30.354504006426787,55,85.47453836188431,0,2.413652957677634,0.8369957891098746,0.04388459125148584,4.999999090909256
19,32.66676831881398,33.41902311421782,12.84397287247458,159,64.41797545631172,0,0.9774899293814757,0.20545136015283255,0.00614773501826494,4.999999685534611
20,63.12602499862605,25.933896507555765,17.0550964661605,192,59.96941594488958,0,2.434111690046946,0.328781363077148,0.012677664392032823,4.999999739583346
21,18.251916761943978,12.566802235478342,16.671960241306387,956,93.6495528960846,0,1.4523903452950127,0.019091962940402038,0.0015192367469692941,1.9999999790794982
22,32.75374161084572,91.83737317654445,16.998222055499326,716,64.93266146092691,0,0.35664933470372584,0.04574544853825592,0.0004981135889980307,3.999999944134079
23,39.804375112900715,10.740081825000235,33.97524448247897,256,32.2240669836259,0,3.706148491230413,0.15548583421110304,0.014477141978355444,4.9999998046875085
24,48.32664850061841,76.24739299033769,27.009588476430395,478,62.63324954344588,0,0.6338136986349885,0.10110177299079641,0.0013259700530863765,3.999999916317994
25,79.59171633233629,23.69330982275649,19.88578472624557,215,58.94263928625962,0,3.359247118079739,0.3701940122344008,0.015624404473654393,1.9999999069767485
26,23.969009305044175,92.100665979964,8.305398667707113,309,48.98676003389509,0,0.2602479194643316,0.0775696068910942,0.0008422262493270846,1.9999999352750832
27,53.8522716492931,90.35163456308972,2.0848189841651497,734,50.627974287612915,0,0.5960297890503781,0.07336821650628193,0.000812029674291664,4.99999993188011
28,61.27938404189403,68.85110317323316,11.722899201796936,443,90.50365074148397,0,0.890027498723394,0.13832817755894417,0.0020090913738882174,1.9999999548532743
29,9.412789208399785,70.50107348205447,6.266098794465382,170,38.68380098124564,0,0.1335126886496112,0.05536934502768432,0.0007853687105642593,1.9999998823529481
30,62.716760930636646,10.480522777271968,39.48680651175973,999,79.66241420091049,0,5.984119535091184,0.06277953984268393,0.0059901095847748635,3.9999999599599603
31,21.199791750292697,98.63844095022418,6.512399932880384,462,88.657282040833,0,0.21492421612531937,0.045886994137278696,0.0004652039209378359,2.9999999350649365
32,11.179901333601554,89.0049343218233,36.48718362803497,189,46.866473846546285,0,0.1256098907626678,0.059152913979219124,0.0006646025614637152,3.9999997883597995
33,95.14412603906666,90.55956031570828,19.897275799028048,217,34.34294994090244,0,1.050624751281126,0.4384521735232485,0.004841588492466548,4.999999769585264
34,96.73504314208314,69.33200833457848,4.595541097445023,133,49.96450282500756,0,1.395243431040255,0.7273310967576855,0.010490551324321367,1.9999998496240714
35,81.79774807106381,41.03082357890828,40.823772422147705,470,58.137285291684435,0,1.9935677863759407,0.17403775815039624,0.004241633497786395,4.999999893617024
36,33.93830807147022,90.42837841814328,29.401897941594054,755,91.84257808833593,0,0.37530590409881653,0.04495140082378306,0.0004970939061296391,3.9999999470198686
37,14.278850830606467,36.23652353360731,12.55231413031508,837,57.959151357194,0,0.39404571680024664,0.017059558733585282,0.0004707834075178167,1.9999999761051377
38,70.0021375186549,60.64403890079826,44.83937754230073,317,35.98369528785689,0,1.1543117385378512,0.22082692526935538,0.003641361836354047,4.999999842271299
39,46.81448690526212,18.975787510949417,3.217657379657022,87,39.54776395509022,0,2.467062945747035,0.5380974887849107,0.02835704209398407,4.999999425287422
40,16.593632310253987,92.97600671194752,10.889160801690382,975,52.92763254112299,0,0.17847217913909283,0.017019109887243988,0.00018304838698318868,3.9999999589743593
41,52.04180646057067,22.6693411994092,37.85029946248719,352,41.972208671779406,0,2.295690159051705,0.14784603688099518,0.0065218468574807864,4.99999985795455
42,8.266909505945748,30.240712515736657,35.759518585184566,387,33.93687031391414,0,0.2733701055470423,0.02136152271920031,0.0007063826834191614,1.999999948320415
43,91.38543819748428,60.23207423153935,15.174312992499424,803,41.39189099231106,0,1.5172219152534667,0.11380502747127523,0.0018894419630872319,4.9999999377335005
44,29.584098252001606,78.76837001916834,4.039218892286373,379,36.856901208649745,0,0.3755834288429227,0.0780583046739276,0.000990985274229736,1.9999999472295529
45,67.9396170136283,65.74161753426691,43.045825539022246,248,43.17538910350877,0,1.0334337551685302,0.2739500575569666,0.004167071425394419,4.999999798387105
46,34.61255222849404,30.892052152014056,16.371184265425228,859,94.76953032269805,0,1.1204351479733579,0.04029400678178576,0.0013043482362396688,3.9999999534342265
47,54.406462011892025,10.08487382747413,10.589957331484996,54,58.95155627808157,0,5.394852627223443,1.0075268877152435,0.09990465978105269,1.999999629629698
48,56.937476537611566,78.14355222766953,26.287029295687876,481,72.80896532219373,0,0.7286265805457588,0.11837312963384672,0.0015148161442777492,4.999999896049898
49,22.561173274925068,98.66865933199844,45.60113276483992,420,40.74332445380192,0,0.2286558988549006,0.05371707794703402,0.0005444187938350301,2.9999999285714303
50,97.11053963763308,82.89218082754813,3.133782314325392,944,85.20396070187476,0,1.1715282063139736,0.10287133327216075,0.0012410256291352938,1.9999999788135596
51,78.63761821930588,51.41859563409538,38.524400313513496,916,47.34889844949201,0,1.5293611572998729,0.08584892724979978,0.0016696082321002081,1.9999999781659392
52,94.25239944859796,91.3390535259196,29.051188168996735,152,93.8618832252989,1,1.031895837445844,0.6200815345248856,0.006788787957618187,1.9999998684210611
53,90.00859829062664,46.886290580651504,21.84700671103903,484,84.38600891266637,0,1.9197206257678248,0.18596817444410102,0.003966364847322678,2.9999999380165305
54,61.80049798705309,57.24406758191208,37.45994176114794,957,91.80664393242398,0,1.0795963634599772,0.06457732219569474,0.0011281048612110018,3.9999999582027175
55,92.5780523271961,52.941679065611496,48.32539679763998,699,73.43963181651111,0,1.748679612629333,0.13244356366632398,0.002501687535926263,4.999999928469243
56,13.406787694932351,50.28614853989725,12.23110434697186,854,72.7759662802027,0,0.2666098999050673,0.01569881444724146,0.0003121895746875545,2.999999964871195
57,23.618371929818792,79.76716923645152,8.038720888533861,430,84.67131353961159,0,0.2960913518053276,0.05492644507105661,0.0006885845230685636,4.999999883720934
58,9.296592446501116,57.40920165425428,45.73120551591216,115,76.49854683792819,0,0.16193555317375963,0.0808399272878421,0.0014081351225426818,2.9999997391304576
59,35.90638142251011,38.50454098226945,33.77870079540788,628,69.4022682205688,0,0.9325230526397842,0.057175765685911546,0.0014849092958450498,2.9999999522293
60,41.924342520500794,33.23423508926305,22.461315056536332,319,53.2874739663429,0,1.261480211387297,0.13142426710425745,0.003954483297311799,4.999999843260193
61,30.778158018520113,13.397258527069004,29.089718942949872,96,44.48634610523205,0,2.2973457579306746,0.3206057792964825,0.0239306824856651,4.99999947916672
62,83.73006336943328,62.48756456947414,37.53508135363596,965,80.84589114901817,0,1.339947404685096,0.08676690414690595,0.001388546518963348,4.999999948186529
63,38.89156603589098,30.696527386093077,38.87856303658014,414,55.09324250533975,0,1.266969155078404,0.09394097849391594,0.0030603118948678383,3.999999903381645
64,31.688778420301173,23.332052981474476,46.074814860129266,930,33.978318034288485,0,1.3581644471584824,0.03407395492425981,0.0014603918629618965,1.9999999784946239
65,56.5561279000336,68.84469674449099,21.91529665588551,229,61.17543500245975,0,0.8215029241091112,0.24696998004512577,0.003587348856924116,2.999999868995639
66,18.387801372602453,71.3088332039394,15.377134590950355,117,72.73825832994544,0,0.25786144531912186,0.15716068205979172,0.0022039437887152475,1.9999998290598435
67,81.20871317163378,77.69394030318993,32.34354907270225,164,31.497500325255817,0,1.045238565611968,0.49517505012123947,0.006373405499255567,4.99999969512197
68,12.082311149578228,55.32192067047323,21.37066706469699,75,75.83286994118683,0,0.21840002695399194,0.16109746051471496,0.002911999971119896,4.999999333333422
69,98.75425897704916,90.4649144683498,30.13532424349992,608,44.60439615054794,0,1.0916303700844792,0.1624247653828972,0.0017954446581086062,2.999999950657896
70,78.36325308318246,94.2708478058405,21.57930412434156,256,44.453220761718896,0,0.8312563914988318,0.3061064453988985,0.0032470951524526575,2.9999998828125047
71,23.87798974574638,82.66338458132405,8.49679354723055,122,66.58729804159339,0,0.28885808363767673,0.1957212113814284,0.002367689016072021,2.999999754098381
72,5.524601126742228,67.20341338073685,24.001910831288964,308,51.92412359628365,0,0.08220713839893157,0.017937016062896324,0.0002669062848372361,2.999999902597406
73,82.46883570320925,37.33488582320698,34.85497327511061,435,59.287942940497075,0,2.208894223080903,0.18958352599396322,0.0050779176374752336,2.9999999310344845
74,72.15144766552362,98.4650429458199,40.164906575714845,986,63.34776569456811,0,0.7327619851606105,0.07317590966913237,0.0007431663060131314,4.9999999492900615
75,74.2556809638938,34.67225504727445,25.17298756303079,79,89.86650614090053,0,2.1416449390499497,0.9399452096764771,0.027109426176654277,2.9999996202532127
76,78.27068293516484,28.239122979138795,9.096656620309645,470,43.318536927500105,0,2.771709846509312,0.16653336440389618,0.005897254867099497,3.999999914893619
77,12.034241914738583,49.79387024079245,21.31969777282215,52,60.17996327161481,0,0.24168114347674027,0.23142768462426416,0.004647713403838581,1.9999996153846893
78,39.0542442117059,15.115651364114962,39.528402513243215,570,81.08915962240381,0,2.583694042287945,0.06851621671323462,0.0045327964858947025,1.9999999649122815
79,16.00756065488732,98.06450182046116,21.23010426023657,569,43.33586868670516,0,0.16323500069213973,0.028132795032617525,0.00028688048826596633,3.999999929701232
80,86.99482545818138,62.95902007747824,35.130008886606895,570,35.35480971658127,0,1.3817688320662558,0.1526224981262393,0.002424155803201224,2.9999999473684222
81,64.21332204861801,60.12568824977577,25.8534704022264,937,31.1546928711212,0,1.0679846374816526,0.06853075919243375,0.0011397914899506272,4.999999946638208
82,36.43531236100167,69.02166519097479,12.819933130360438,450,36.74264491374383,0,0.5278821799121722,0.0809673590029513,0.0011730714848476832,4.999999888888891
83,11.038043277172246,54.7321282999486,40.01137489313064,713,47.848385018157785,0,0.2016738906980108,0.015481126398823257,0.0002828525776570618,3.9999999438990193
84,34.54332056298791,12.885716538508742,5.1264592494636645,703,56.601668937936495,0,2.680742949165953,0.04913701290415047,0.003813290058368496,3.9999999431009967
